head	reason	batch_id
坐骨神經	no_gradable_opposite	len4-b02-20260715
坦桑尼亞	proper_name_or_deixis	len4-b02-20260715
城市居民	no_gradable_opposite	len4-b01-20260715
城市貧民	no_gradable_opposite	len4-b04-20260715
基本建設	no_gradable_opposite	len4-b01-20260715
基礎代謝	no_gradable_opposite	len4-b03-20260715
基礎教育	no_gradable_opposite	len4-b01-20260715
基礎科學	no_gradable_opposite	len4-b02-20260715
堅壁清野	no_gradable_opposite	len4-b04-20260715
報告文學	no_gradable_opposite	len4-b02-20260715
塔塔爾族	proper_name_or_deixis	len4-b04-20260715
塞內加爾	proper_name_or_deixis	len4-b02-20260715
塞拉利昂	proper_name_or_deixis	len4-b03-20260715
塞浦路斯	proper_name_or_deixis	len4-b02-20260715
塞爾維亞	proper_name_or_deixis	len4-b01-20260715
墨西哥城	proper_name_or_deixis	len4-b02-20260715
墨西哥灣	proper_name_or_deixis	len4-b03-20260715
士多啤梨	no_gradable_opposite	campaign-b05-20260714
外交特權	no_gradable_opposite	len4-b05-20260715
外交部長	no_gradable_opposite	len4-b01-20260715
外展神經	no_gradable_opposite	len4-b05-20260715
多彩多姿	no_gradable_opposite	len4-b03-20260715
夢寐以求	no_gradable_opposite	len4-b01-20260715
夢想成真	no_gradable_opposite	len4-b01-20260715
大千世界	no_gradable_opposite	len4-b01-20260715
大吉大利	no_gradable_opposite	len4-b03-20260715
大吹大擂	no_gradable_opposite	len4-b05-20260715
大年初一	no_gradable_opposite	len4-b06-20260715
大政方針	no_gradable_opposite	len4-b06-20260715
大汗淋漓	no_gradable_opposite	len4-b01-20260715
大江南北	no_gradable_opposite	len4-b01-20260715
大田作物	no_gradable_opposite	len4-b04-20260715
大腦皮層	no_gradable_opposite	len4-b02-20260715
大腸桿菌	no_gradable_opposite	len4-b01-20260715
大街小巷	no_gradable_opposite	len4-b01-20260715
大言不慚	no_gradable_opposite	len4-b01-20260715
大麻哈魚	no_gradable_opposite	len4-b05-20260715
天主教堂	no_gradable_opposite	len4-b02-20260715
天主教徒	no_gradable_opposite	len4-b03-20260715
天兵天將	no_gradable_opposite	len4-b03-20260715
天府之國	no_gradable_opposite	len4-b03-20260715
天文學家	no_gradable_opposite	len4-b01-20260715
天文數字	no_gradable_opposite	len4-b01-20260715
天時地利	no_gradable_opposite	len4-b02-20260715
天然免疫	no_gradable_opposite	len4-b06-20260715
太上老君	proper_name_or_deixis	len4-b02-20260715
太平天國	proper_name_or_deixis	len4-b01-20260715
太平龍頭	no_gradable_opposite	len4-b06-20260715
太陽眼鏡	no_gradable_opposite	len4-b01-20260715
太陽電池	no_gradable_opposite	len4-b03-20260715
太陽黑子	no_gradable_opposite	len4-b03-20260715
奴隸社會	no_gradable_opposite	len4-b03-20260715
好不容易	no_gradable_opposite	campaign-b10-20260714
好景不長	no_gradable_opposite	len4-b03-20260715
如此這般	no_gradable_opposite	len4-b01-20260715
委內瑞拉	proper_name_or_deixis	len4-b01-20260715
威士忌酒	no_gradable_opposite	len4-b04-20260715
娑羅雙樹	no_gradable_opposite	len4-b05-20260715
婆羅門教	no_gradable_opposite	len4-b04-20260715
孔孟之道	no_gradable_opposite	len4-b04-20260715
孢子植物	no_gradable_opposite	len4-b05-20260715
季風氣候	no_gradable_opposite	len4-b02-20260715
孤雌生殖	no_gradable_opposite	len4-b05-20260715
學前教育	no_gradable_opposite	len4-b01-20260715
宇宙射線	no_gradable_opposite	len4-b04-20260715
宇宙空間	no_gradable_opposite	len4-b02-20260715
宇宙速度	no_gradable_opposite	len4-b04-20260715
宇宙飛船	no_gradable_opposite	len4-b02-20260715
安享晚年	no_gradable_opposite	len4-b03-20260715
安第斯山	proper_name_or_deixis	len4-b04-20260715
完全小學	no_gradable_opposite	len4-b03-20260715
宗派主義	no_gradable_opposite	len4-b04-20260715
官僚主義	no_gradable_opposite	len4-b01-20260715
官僚資本	no_gradable_opposite	len4-b03-20260715
定性分析	no_gradable_opposite	len4-b03-20260715
定時炸彈	no_gradable_opposite	len4-b02-20260715
定海神針	no_gradable_opposite	len4-b06-20260715
定量分析	no_gradable_opposite	len4-b02-20260715
客座教授	no_gradable_opposite	len4-b02-20260715
客觀主義	no_gradable_opposite	len4-b04-20260715
宮廷政變	no_gradable_opposite	len4-b04-20260715
家庭作業	no_gradable_opposite	len4-b02-20260715
實用主義	no_gradable_opposite	len4-b01-20260715
實際工資	no_gradable_opposite	len4-b04-20260715
寫實主義	no_gradable_opposite	len4-b03-20260715
寬以待人	no_gradable_opposite	len4-b04-20260715
封山育林	no_gradable_opposite	len4-b04-20260715
封建主義	no_gradable_opposite	len4-b03-20260715
封建社會	no_gradable_opposite	len4-b01-20260715
封閉療法	no_gradable_opposite	len4-b05-20260715
專科學校	no_gradable_opposite	len4-b01-20260715
對口相聲	no_gradable_opposite	len4-b04-20260715
對號入座	no_gradable_opposite	len4-b01-20260715
小生產者	no_gradable_opposite	len4-b05-20260715
小農經濟	no_gradable_opposite	len4-b03-20260715
小道消息	no_gradable_opposite	len4-b01-20260715
尚方寶劍	no_gradable_opposite	len4-b03-20260715
尼加拉瓜	proper_name_or_deixis	len4-b02-20260715
尼日利亞	proper_name_or_deixis	len4-b01-20260715
山頂洞人	no_gradable_opposite	len4-b04-20260715
崢嶸歲月	no_gradable_opposite	len4-b02-20260715
巡迴演出	no_gradable_opposite	len4-b02-20260715
工人運動	no_gradable_opposite	len4-b03-20260715
工作母機	no_gradable_opposite	len4-b05-20260715
工業園區	no_gradable_opposite	len4-b01-20260715
工業革命	proper_name_or_deixis	len4-b01-20260715
工藝美術	no_gradable_opposite	len4-b01-20260715
工農聯盟	no_gradable_opposite	len4-b04-20260715
巴勒斯坦	proper_name_or_deixis	len4-b06-20260715
巴基斯坦	proper_name_or_deixis	len4-b01-20260715
巴巴多斯	proper_name_or_deixis	len4-b03-20260715
巴甫洛夫	proper_name_or_deixis	len4-b03-20260715
市場經濟	no_gradable_opposite	campaign-b09-20260714
布朗運動	proper_name_or_deixis	len4-b04-20260715
布達佩斯	proper_name_or_deixis	len4-b02-20260715
布魯塞爾	proper_name_or_deixis	len4-b03-20260715
希臘字母	no_gradable_opposite	len4-b04-20260715
師範大學	no_gradable_opposite	len4-b01-20260715
師範學校	no_gradable_opposite	len4-b01-20260715
師範學院	no_gradable_opposite	len4-b01-20260715
常務委員	no_gradable_opposite	len4-b01-20260715
常綠植物	no_gradable_opposite	len4-b05-20260715
常規戰爭	no_gradable_opposite	len4-b05-20260715
常規武器	no_gradable_opposite	len4-b03-20260715
平方公里	no_gradable_opposite	len4-b01-20260715
平方英尺	no_gradable_opposite	len4-b03-20260715
平面幾何	no_gradable_opposite	len4-b04-20260715
年久失修	no_gradable_opposite	len4-b02-20260715
年復一年	no_gradable_opposite	len4-b01-20260715
幾何級數	no_gradable_opposite	len4-b03-20260715
廣角鏡頭	no_gradable_opposite	len4-b02-20260715
引人入勝	no_gradable_opposite	len4-b06-20260715
弗吉尼亞	proper_name_or_deixis	len4-b01-20260715
張三李四	no_gradable_opposite	len4-b04-20260715
彈性模量	no_gradable_opposite	len4-b03-20260715
彈撥樂器	no_gradable_opposite	len4-b04-20260715
彈道導彈	no_gradable_opposite	len4-b01-20260715
形式主義	no_gradable_opposite	len4-b01-20260715
形式邏輯	no_gradable_opposite	len4-b03-20260715
彬彬有禮	no_gradable_opposite	len4-b01-20260715
待價而沽	no_gradable_opposite	len4-b04-20260715
從小到大	no_gradable_opposite	len4-b01-20260715
循環小數	no_gradable_opposite	len4-b04-20260715
循環系統	no_gradable_opposite	len4-b01-20260715
徹夜不眠	no_gradable_opposite	len4-b03-20260715
心理學家	no_gradable_opposite	len4-b01-20260715
心肌梗塞	no_gradable_opposite	len4-b01-20260715
必由之路	no_gradable_opposite	len4-b01-20260715
思想意識	no_gradable_opposite	len4-b02-20260715
恐怖主義	no_gradable_opposite	len4-b01-20260715
悲觀主義	no_gradable_opposite	len4-b02-20260715
惺惺作態	no_gradable_opposite	len4-b04-20260715
愛國主義	no_gradable_opposite	len4-b01-20260715
愛國人士	no_gradable_opposite	len4-b03-20260715
愛沙尼亞	proper_name_or_deixis	len4-b06-20260715
愛麗捨宮	proper_name_or_deixis	len4-b04-20260715
感性認識	no_gradable_opposite	len4-b02-20260715
感覺器官	no_gradable_opposite	len4-b03-20260715
應用科學	no_gradable_opposite	len4-b03-20260715
戊戌政變	proper_name_or_deixis	len4-b05-20260715
戊戌變法	no_gradable_opposite	len4-b03-20260715
成本會計	no_gradable_opposite	len4-b02-20260715
戰略物資	no_gradable_opposite	len4-b04-20260715
户樞不蠹	no_gradable_opposite	len4-b06-20260715
所見所聞	no_gradable_opposite	len4-b03-20260715
扁形動物	no_gradable_opposite	len4-b05-20260715
扁桃體炎	no_gradable_opposite	len4-b02-20260715
手工藝品	no_gradable_opposite	len4-b02-20260715
打擊樂器	no_gradable_opposite	len4-b03-20260715
扭力天平	no_gradable_opposite	len4-b06-20260715
扭虧為盈	no_gradable_opposite	len4-b06-20260715
技壓羣雄	no_gradable_opposite	len4-b04-20260715
技術作物	no_gradable_opposite	len4-b05-20260715
技術裝備	no_gradable_opposite	len4-b01-20260715
投降主義	no_gradable_opposite	len4-b04-20260715
投鞭斷流	no_gradable_opposite	len4-b05-20260715
折衷主義	no_gradable_opposite	len4-b04-20260715
抽水馬桶	no_gradable_opposite	len4-b03-20260715
抽油煙機	no_gradable_opposite	len4-b01-20260715
抽象勞動	no_gradable_opposite	len4-b05-20260715
拉丁字母	no_gradable_opposite	len4-b04-20260715
拉丁美洲	proper_name_or_deixis	len4-b01-20260715
拉脱維亞	proper_name_or_deixis	len4-b06-20260715
拋磚引玉	no_gradable_opposite	len4-b01-20260715
拜把兄弟	no_gradable_opposite	len4-b05-20260715
拜金主義	no_gradable_opposite	len4-b03-20260715
拳頭產品	no_gradable_opposite	len4-b02-20260715
拼命三郎	no_gradable_opposite	len4-b03-20260715
拼音字母	no_gradable_opposite	len4-b03-20260715
拼音文字	no_gradable_opposite	len4-b04-20260715
挑燈夜戰	no_gradable_opposite	len4-b03-20260715
捲舌元音	no_gradable_opposite	len4-b05-20260715
排猶主義	no_gradable_opposite	len4-b05-20260715
接力賽跑	no_gradable_opposite	len4-b05-20260715
提線木偶	no_gradable_opposite	len4-b03-20260715
摩天大廈	no_gradable_opposite	len4-b04-20260715
摩天大樓	no_gradable_opposite	len4-b02-20260715
摩爾多瓦	proper_name_or_deixis	len4-b03-20260715
撐竿跳高	no_gradable_opposite	len4-b05-20260715
撥雲見日	no_gradable_opposite	len4-b03-20260715
擁軍優屬	no_gradable_opposite	len4-b04-20260715
擺龍門陣	no_gradable_opposite	len4-b04-20260715
改良主義	no_gradable_opposite	len4-b04-20260715
放熱反應	no_gradable_opposite	len4-b05-20260715
政府部門	no_gradable_opposite	len4-b01-20260715
政治權利	no_gradable_opposite	len4-b01-20260715
教條主義	no_gradable_opposite	len4-b03-20260715
教職員工	no_gradable_opposite	len4-b02-20260715
敲敲打打	no_gradable_opposite	len4-b04-20260715
文字改革	no_gradable_opposite	len4-b04-20260715
文學語言	no_gradable_opposite	len4-b04-20260715
文房四寶	no_gradable_opposite	len4-b02-20260715
文藝復興	proper_name_or_deixis	len4-b01-20260715
文藝語言	no_gradable_opposite	len4-b06-20260715
斯威士蘭	proper_name_or_deixis	len4-b04-20260715
斯洛伐克	proper_name_or_deixis	len4-b01-20260715
斯里蘭卡	proper_name_or_deixis	len4-b01-20260715
新聞公報	no_gradable_opposite	len4-b03-20260715
斷線風箏	no_gradable_opposite	len4-b04-20260715
於事無補	no_gradable_opposite	len4-b05-20260715
旁遮普省	proper_name_or_deixis	len4-b05-20260715
旋渦星雲	no_gradable_opposite	len4-b05-20260715
日月星辰	no_gradable_opposite	len4-b02-20260715
時隱時現	no_gradable_opposite	len4-b02-20260715
暴露文學	no_gradable_opposite	len4-b05-20260715
會厭軟骨	no_gradable_opposite	len4-b05-20260715
月下老人	no_gradable_opposite	len4-b04-20260715
有備而來	no_gradable_opposite	len4-b02-20260715
有增無減	no_gradable_opposite	len4-b02-20260715
有形損耗	no_gradable_opposite	len4-b05-20260715
有性生殖	no_gradable_opposite	len4-b04-20260715
有性雜交	no_gradable_opposite	len4-b06-20260715
有期徒刑	no_gradable_opposite	len4-b01-20260715
有機化學	no_gradable_opposite	len4-b01-20260715
有機玻璃	no_gradable_opposite	len4-b01-20260715
有機肥料	no_gradable_opposite	len4-b03-20260715
有理函數	no_gradable_opposite	len4-b06-20260715
有線廣播	no_gradable_opposite	len4-b03-20260715
有線電視	no_gradable_opposite	len4-b01-20260715
有識之士	no_gradable_opposite	len4-b01-20260715
有限公司	no_gradable_opposite	len4-b05-20260715
朋比為奸	no_gradable_opposite	len4-b06-20260715
