head	reason	batch_id
行雲流水	cultural_no_binary	syn-len4-b02-20260718
衣食無憂	cultural_no_binary	syn-len4-b02-20260718
觸手可及	cultural_no_binary	syn-len4-b02-20260718
辦事機構	other_documented	syn-len4-b02-20260718
銅仁地區	proper_name_or_deixis	syn-len4-b02-20260718
電源開關	other_documented	syn-len4-b02-20260718
音樂之聲	proper_name_or_deixis	syn-len4-b02-20260718
丙烯酸酯	other_documented	syn-len4-b03-20260718
事不關己	cultural_no_binary	syn-len4-b03-20260718
人體解剖	other_documented	syn-len4-b03-20260718
像模像樣	cultural_no_binary	syn-len4-b03-20260718
公平合理	cultural_no_binary	syn-len4-b03-20260718
升官發財	cultural_no_binary	syn-len4-b03-20260718
含糊不清	cultural_no_binary	syn-len4-b03-20260718
品味生活	cultural_no_binary	syn-len4-b03-20260718
基地組織	proper_name_or_deixis	syn-len4-b03-20260718
大失所望	cultural_no_binary	syn-len4-b03-20260718
富家子弟	cultural_no_binary	syn-len4-b03-20260718
展望未來	cultural_no_binary	syn-len4-b03-20260718
崢嶸歲月	cultural_no_binary	syn-len4-b03-20260718
必死無疑	cultural_no_binary	syn-len4-b03-20260718
情何以堪	cultural_no_binary	syn-len4-b03-20260718
所屬單位	other_documented	syn-len4-b03-20260718
打道回府	cultural_no_binary	syn-len4-b03-20260718
投懷送抱	cultural_no_binary	syn-len4-b03-20260718
昂首挺胸	no_stable_near_synonym	syn-len4-final-audit-20260718
有機合成	other_documented	syn-len4-b03-20260718
武漢地區	proper_name_or_deixis	syn-len4-b03-20260718
每週一次	cultural_no_binary	syn-len4-b03-20260718
水天一色	cultural_no_binary	syn-len4-b03-20260718
法治建設	other_documented	syn-len4-b03-20260718
淮海戰役	proper_name_or_deixis	syn-len4-b03-20260718
濃墨重彩	cultural_no_binary	syn-len4-b03-20260718
無師自通	cultural_no_binary	syn-len4-b03-20260718
無藥可救	cultural_no_binary	syn-len4-b03-20260718
熱情奔放	cultural_no_binary	syn-len4-b03-20260718
牢獄之災	cultural_no_binary	syn-len4-b03-20260718
獨當一面	cultural_no_binary	syn-len4-b03-20260718
白裏透紅	cultural_no_binary	syn-len4-b03-20260718
相夫教子	cultural_no_binary	syn-len4-b03-20260718
矯形外科	other_documented	syn-len4-b03-20260718
統一發票	other_documented	syn-len4-b03-20260718
總政治部	other_documented	syn-len4-b03-20260718
自相殘殺	no_stable_near_synonym	syn-len4-final-audit-20260718
艾滋病毒	other_documented	syn-len4-b03-20260718
行動不便	cultural_no_binary	syn-len4-b03-20260718
親眼所見	cultural_no_binary	syn-len4-b03-20260718
返老還童	cultural_no_binary	syn-len4-b03-20260718
逆反心理	other_documented	syn-len4-b03-20260718
運行狀況	other_documented	syn-len4-b03-20260718
陰晴不定	no_stable_near_synonym	syn-len4-final-audit-20260718
陰魂不散	cultural_no_binary	syn-len4-b03-20260718
隨地吐痰	cultural_no_binary	syn-len4-b03-20260718
難以形容	cultural_no_binary	syn-len4-b03-20260718
電力工業	other_documented	syn-len4-b03-20260718
面色蒼白	other_documented	syn-len4-b03-20260718
風雨欲來	cultural_no_binary	syn-len4-b03-20260718
一葉扁舟	cultural_no_binary	syn-len4-b04-20260718
不惑之年	cultural_no_binary	syn-len4-b04-20260718
不當得利	other_documented	syn-len4-b04-20260718
乒乓球拍	other_documented	syn-len4-b04-20260718
人魚小姐	proper_name_or_deixis	syn-len4-b04-20260718
俗不可耐	cultural_no_binary	syn-len4-b04-20260718
倒背如流	cultural_no_binary	syn-len4-b04-20260718
化學變化	other_documented	syn-len4-b04-20260718
危重病人	other_documented	syn-len4-b04-20260718
叮叮噹噹	cultural_no_binary	syn-len4-b04-20260718
商品生產	other_documented	syn-len4-b04-20260718
四季如春	cultural_no_binary	syn-len4-b04-20260718
塞翁失馬	cultural_no_binary	syn-len4-b04-20260718
寧波地區	proper_name_or_deixis	syn-len4-b04-20260718
尊老愛幼	cultural_no_binary	syn-len4-b04-20260718
平板玻璃	other_documented	syn-len4-b04-20260718
年輕貌美	cultural_no_binary	syn-len4-b04-20260718
情意綿綿	cultural_no_binary	syn-len4-b04-20260718
懸而未決	cultural_no_binary	syn-len4-b04-20260718
抗壞血酸	other_documented	syn-len4-b04-20260718
掛在嘴上	cultural_no_binary	syn-len4-b04-20260718
收盤價格	other_documented	syn-len4-b04-20260718
春華秋實	cultural_no_binary	syn-len4-b04-20260718
普賢菩薩	proper_name_or_deixis	syn-len4-b04-20260718
曲徑通幽	cultural_no_binary	syn-len4-b04-20260718
有婦之夫	other_documented	syn-len4-b04-20260718
權衡利弊	cultural_no_binary	syn-len4-b04-20260718
照明設備	other_documented	syn-len4-b04-20260718
燃氣輪機	other_documented	syn-len4-b04-20260718
生物材料	other_documented	syn-len4-b04-20260718
站不住腳	cultural_no_binary	syn-len4-b04-20260718
精忠報國	cultural_no_binary	syn-len4-b04-20260718
約束條件	other_documented	syn-len4-b04-20260718
老夫老妻	cultural_no_binary	syn-len4-b04-20260718
自來水管	other_documented	syn-len4-b04-20260718
良渚文化	proper_name_or_deixis	syn-len4-b04-20260718
見過世面	cultural_no_binary	syn-len4-b04-20260718
許可協議	other_documented	syn-len4-b04-20260718
話到嘴邊	cultural_no_binary	syn-len4-b04-20260718
車牌號碼	other_documented	syn-len4-b04-20260718
軍備競賽	other_documented	syn-len4-b04-20260718
轟動效應	other_documented	syn-len4-b04-20260718
連根拔起	cultural_no_binary	syn-len4-b04-20260718
過渡金屬	other_documented	syn-len4-b04-20260718
長驅直入	cultural_no_binary	syn-len4-b04-20260718
雄性不育	other_documented	syn-len4-b04-20260718
音頻設備	other_documented	syn-len4-b04-20260718
鮮血淋漓	cultural_no_binary	syn-len4-b04-20260718
黑白電視	other_documented	syn-len4-b04-20260718
齊人之福	cultural_no_binary	syn-len4-b04-20260718
一字之差	cultural_no_binary	syn-len4-b05-20260718
一般原則	other_documented	syn-len4-b05-20260718
一葉知秋	polysemous_no_stable_sense	syn-len4-b05-20260718
不明就裏	cultural_no_binary	syn-len4-b05-20260718
乾柴烈火	cultural_no_binary	syn-len4-b05-20260718
何德何能	cultural_no_binary	syn-len4-b05-20260718
光學玻璃	other_documented	syn-len4-b05-20260718
公司理財	other_documented	syn-len4-b05-20260718
六十四卦	proper_name_or_deixis	syn-len4-b05-20260718
動態影像	other_documented	syn-len4-b05-20260718
同名同姓	other_documented	syn-len4-b05-20260718
善後事宜	other_documented	syn-len4-b05-20260718
單刀赴會	cultural_no_binary	syn-len4-b05-20260718
土耳其語	other_documented	syn-len4-b05-20260718
基尼係數	proper_name_or_deixis	syn-len4-b05-20260718
大是大非	cultural_no_binary	syn-len4-b05-20260718
天外有天	cultural_no_binary	syn-len4-b05-20260718
天造地設	cultural_no_binary	syn-len4-b05-20260718
天體物理	other_documented	syn-len4-b05-20260718
封建思想	other_documented	syn-len4-b05-20260718
屢敗屢戰	cultural_no_binary	syn-len4-b05-20260718
平均速度	other_documented	syn-len4-b05-20260718
慾火焚身	cultural_no_binary	syn-len4-b05-20260718
應召女郎	other_documented	syn-len4-b05-20260718
手下敗將	cultural_no_binary	syn-len4-b05-20260718
數據網絡	other_documented	syn-len4-b05-20260718
星火燎原	cultural_no_binary	syn-len4-b05-20260718
杜莎夫人	proper_name_or_deixis	syn-len4-b05-20260718
機不可失	cultural_no_binary	syn-len4-b05-20260718
正反兩面	cultural_no_binary	syn-len4-b05-20260718
永結同心	cultural_no_binary	syn-len4-b05-20260718
沒有差別	other_documented	syn-len4-b05-20260718
滿腔熱血	cultural_no_binary	syn-len4-b05-20260718
無所遁形	cultural_no_binary	syn-len4-b05-20260718
玉石俱焚	cultural_no_binary	syn-len4-b05-20260718
登山運動	other_documented	syn-len4-b05-20260718
白色污染	other_documented	syn-len4-b05-20260718
美中不足	cultural_no_binary	syn-len4-b05-20260718
老有所養	cultural_no_binary	syn-len4-b05-20260718
自問自答	cultural_no_binary	syn-len4-b05-20260718
行萬里路	cultural_no_binary	syn-len4-b05-20260718
誓不罷休	cultural_no_binary	syn-len4-b05-20260718
貧富懸殊	other_documented	syn-len4-b05-20260718
遠程登錄	other_documented	syn-len4-b05-20260718
雖敗猶榮	cultural_no_binary	syn-len4-b05-20260718
電視公司	other_documented	syn-len4-b05-20260718
青春永駐	cultural_no_binary	syn-len4-b05-20260718
驍勇善戰	cultural_no_binary	syn-len4-b05-20260718
高手如雲	cultural_no_binary	syn-len4-b05-20260718
黯淡無光	no_stable_near_synonym	syn-len4-final-audit-20260718
一官半職	cultural_no_binary	syn-len4-b06-20260718
一拍兩散	cultural_no_binary	syn-len4-b06-20260718
一箭之仇	cultural_no_binary	syn-len4-b06-20260718
互相聯繫	other_documented	syn-len4-b06-20260718
以少勝多	cultural_no_binary	syn-len4-b06-20260718
以柔克剛	cultural_no_binary	syn-len4-b06-20260718
何必當初	cultural_no_binary	syn-len4-b06-20260718
僵屍網絡	other_documented	syn-len4-b06-20260718
卡布其諾	other_documented	syn-len4-b06-20260718
友誼萬歲	cultural_no_binary	syn-len4-b06-20260718
口耳相傳	cultural_no_binary	syn-len4-b06-20260718
古典藝術	other_documented	syn-len4-b06-20260718
呼哧呼哧	cultural_no_binary	syn-len4-b06-20260718
和氣生財	cultural_no_binary	syn-len4-b06-20260718
國家主義	other_documented	syn-len4-b06-20260718
國家體委	proper_name_or_deixis	syn-len4-b06-20260718
基本粒子	other_documented	syn-len4-b06-20260718
大而化之	cultural_no_binary	syn-len4-b06-20260718
學富五車	cultural_no_binary	syn-len4-b06-20260718
學術自由	other_documented	syn-len4-b06-20260718
定向越野	other_documented	syn-len4-b06-20260718
專員公署	proper_name_or_deixis	syn-len4-b06-20260718
工業中心	other_documented	syn-len4-b06-20260718
引水工程	other_documented	syn-len4-b06-20260718
後會有期	cultural_no_binary	syn-len4-b06-20260718
後院起火	cultural_no_binary	syn-len4-b06-20260718
心電感應	other_documented	syn-len4-b06-20260718
成語典故	other_documented	syn-len4-b06-20260718
拱手相讓	cultural_no_binary	syn-len4-b06-20260718
標準規格	no_stable_near_synonym	syn-len4-final-audit-20260718
沾花惹草	cultural_no_binary	syn-len4-b06-20260718
滴酒不沾	other_documented	syn-len4-b06-20260718
潺潺流水	other_documented	syn-len4-b06-20260718
濟南地區	proper_name_or_deixis	syn-len4-b06-20260718
熱帶氣候	other_documented	syn-len4-b06-20260718
珍禽異獸	cultural_no_binary	syn-len4-b06-20260718
疲勞過度	no_stable_near_synonym	syn-len4-final-audit-20260718
白山黑水	proper_name_or_deixis	syn-len4-b06-20260718
百鳥朝鳳	cultural_no_binary	syn-len4-b06-20260718
繁文縟節	cultural_no_binary	syn-len4-b06-20260718
膽鹼酯酶	other_documented	syn-len4-b06-20260718
設計程序	other_documented	syn-len4-b06-20260718
認祖歸宗	cultural_no_binary	syn-len4-b06-20260718
謀財害命	cultural_no_binary	syn-len4-b06-20260718
資產剝離	other_documented	syn-len4-b06-20260718
金華火腿	proper_name_or_deixis	syn-len4-b06-20260718
青春不再	cultural_no_binary	syn-len4-b06-20260718
風雨雷電	other_documented	syn-len4-b06-20260718
體外受精	no_stable_near_synonym	syn-len4-final-audit-20260718
魚水之歡	polysemous_no_stable_sense	syn-len4-b06-20260718
一死了之	cultural_no_binary	syn-len4-b07-20260718
三寸金蓮	cultural_no_binary	syn-len4-b07-20260718
不升反降	other_documented	syn-len4-b07-20260718
不識好歹	cultural_no_binary	syn-len4-b07-20260718
世界大同	cultural_no_binary	syn-len4-b07-20260718
乍看之下	other_documented	syn-len4-b07-20260718
九九重陽	cultural_no_binary	syn-len4-b07-20260718
二硫化碳	other_documented	syn-len4-b07-20260718
二級士官	other_documented	syn-len4-b07-20260718
五味俱全	cultural_no_binary	syn-len4-b07-20260718
五馬分屍	cultural_no_binary	syn-len4-b07-20260718
以卵擊石	cultural_no_binary	syn-len4-b07-20260718
先禮後兵	cultural_no_binary	syn-len4-b07-20260718
公共道德	other_documented	syn-len4-b07-20260718
副總司令	other_documented	syn-len4-b07-20260718
十二經脈	other_documented	syn-len4-b07-20260718
后羿射日	proper_name_or_deixis	syn-len4-b07-20260718
唏哩嘩啦	other_documented	syn-len4-b07-20260718
唱獨角戲	other_documented	syn-len4-b07-20260718
圖騰崇拜	other_documented	syn-len4-b07-20260718
壓寨夫人	cultural_no_binary	syn-len4-b07-20260718
外來物種	other_documented	syn-len4-b07-20260718
天然資源	other_documented	syn-len4-b07-20260718
寒光閃閃	other_documented	syn-len4-b07-20260718
小亞細亞	proper_name_or_deixis	syn-len4-b07-20260718
應用程式	other_documented	syn-len4-b07-20260718
戰術導彈	other_documented	syn-len4-b07-20260718
技術援助	other_documented	syn-len4-b07-20260718
掉頭就走	other_documented	syn-len4-b07-20260718
揭開序幕	other_documented	syn-len4-b07-20260718
晚婚晚育	other_documented	syn-len4-b07-20260718
格殺勿論	polysemous_no_stable_sense	syn-len4-b07-20260718
構造運動	other_documented	syn-len4-b07-20260718
次級貸款	other_documented	syn-len4-b07-20260718
無可奉告	no_stable_near_synonym	syn-len4-final-audit-20260718
物理結構	other_documented	syn-len4-b07-20260718
瓊樓玉宇	cultural_no_binary	syn-len4-b07-20260718
知法犯法	cultural_no_binary	syn-len4-b07-20260718
碧海青天	cultural_no_binary	syn-len4-b07-20260718
繡花枕頭	cultural_no_binary	syn-len4-b07-20260718
聖盧西亞	proper_name_or_deixis	syn-len4-b07-20260718
自求多福	cultural_no_binary	syn-len4-b07-20260718
血債血償	cultural_no_binary	syn-len4-b07-20260718
行政院長	proper_name_or_deixis	syn-len4-b07-20260718
論資排輩	cultural_no_binary	syn-len4-b07-20260718
軍事顧問	other_documented	syn-len4-b07-20260718
迎風招展	other_documented	syn-len4-b07-20260718
關中地區	proper_name_or_deixis	syn-len4-b07-20260718
雞同鴨講	cultural_no_binary	syn-len4-b07-20260718
高級職員	other_documented	syn-len4-b07-20260718
七言絕句	other_documented	syn-len4-b08-20260718
上皮組織	other_documented	syn-len4-b08-20260718
不乾不淨	other_documented	syn-len4-b08-20260718
人間喜劇	proper_name_or_deixis	syn-len4-b08-20260718
低音提琴	other_documented	syn-len4-b08-20260718
借腹生子	other_documented	syn-len4-b08-20260718
元素符號	other_documented	syn-len4-b08-20260718
兔死狐悲	cultural_no_binary	syn-len4-b08-20260718
公共電視	other_documented	syn-len4-b08-20260718
加工效率	other_documented	syn-len4-b08-20260718
千金要方	proper_name_or_deixis	syn-len4-b08-20260718
原核生物	other_documented	syn-len4-b08-20260718
吳越春秋	proper_name_or_deixis	syn-len4-b08-20260718
命不該絕	polysemous_no_stable_sense	syn-len4-b08-20260718
四角號碼	other_documented	syn-len4-b08-20260718
因式分解	other_documented	syn-len4-b08-20260718
天地不容	other_documented	syn-len4-b08-20260718
奴隸制度	other_documented	syn-len4-b08-20260718
寸步不讓	other_documented	syn-len4-b08-20260718
對數函數	other_documented	syn-len4-b08-20260718
希伯來人	proper_name_or_deixis	syn-len4-b08-20260718
平版印刷	other_documented	syn-len4-b08-20260718
復興時代	other_documented	syn-len4-b08-20260718
恢復名譽	other_documented	syn-len4-b08-20260718
恩斷義絕	other_documented	syn-len4-b08-20260718
懸壺濟世	cultural_no_binary	syn-len4-b08-20260718
春秋大夢	cultural_no_binary	syn-len4-b08-20260718
智能設計	other_documented	syn-len4-b08-20260718
有求於人	cultural_no_binary	syn-len4-b08-20260718
有限單元	other_documented	syn-len4-b08-20260718
木牛流馬	proper_name_or_deixis	syn-len4-b08-20260718
木薯澱粉	other_documented	syn-len4-b08-20260718
正月初三	proper_name_or_deixis	syn-len4-b08-20260718
此路不通	cultural_no_binary	syn-len4-b08-20260718
湯姆斯杯	proper_name_or_deixis	syn-len4-b08-20260718
相對而坐	other_documented	syn-len4-b08-20260718
研製過程	other_documented	syn-len4-b08-20260718
破罐破摔	cultural_no_binary	syn-len4-b08-20260718
秋風送爽	cultural_no_binary	syn-len4-b08-20260718
羽翼豐滿	no_stable_near_synonym	syn-len4-final-audit-20260718
臨汾地區	proper_name_or_deixis	syn-len4-b08-20260718
見賢思齊	cultural_no_binary	syn-len4-b08-20260718
辛丑條約	proper_name_or_deixis	syn-len4-b08-20260718
遊吟詩人	other_documented	syn-len4-b08-20260718
過失殺人	other_documented	syn-len4-b08-20260718
阿爾伯塔	proper_name_or_deixis	syn-len4-b08-20260718
雙重國籍	other_documented	syn-len4-b08-20260718
霍比特人	proper_name_or_deixis	syn-len4-b08-20260718
頭疼腦熱	other_documented	syn-len4-b08-20260718
高級職務	other_documented	syn-len4-b08-20260718
一體兩面	polysemous_no_stable_sense	syn-len4-b09-20260718
三陽開泰	cultural_no_binary	syn-len4-b09-20260718
乜乜物物	cultural_no_binary	syn-len4-b09-20260718
五燈會元	proper_name_or_deixis	syn-len4-b09-20260718
前寒武紀	other_documented	syn-len4-b09-20260718
千島羣島	proper_name_or_deixis	syn-len4-b09-20260718
反覆思量	cultural_no_binary	syn-len4-b09-20260718
可接受性	other_documented	syn-len4-b09-20260718
吡拉西坦	other_documented	syn-len4-b09-20260718
含笑九泉	cultural_no_binary	syn-len4-b09-20260718
咬舌自盡	other_documented	syn-len4-b09-20260718
嚴刑峻法	other_documented	syn-len4-b09-20260718
國務部長	other_documented	syn-len4-b09-20260718
城市熱島	other_documented	syn-len4-b09-20260718
妙手空空	cultural_no_binary	syn-len4-b09-20260718
家頭細務	cultural_no_binary	syn-len4-b09-20260718
專案小組	other_documented	syn-len4-b09-20260718
州官放火	cultural_no_binary	syn-len4-b09-20260718
巡回法庭	other_documented	syn-len4-b09-20260718
強忍悲痛	cultural_no_binary	syn-len4-b09-20260718
德國馬克	proper_name_or_deixis	syn-len4-b09-20260718
愛爾蘭語	proper_name_or_deixis	syn-len4-b09-20260718
按需分配	cultural_no_binary	syn-len4-b09-20260718
捉拿歸案	other_documented	syn-len4-b09-20260718
擁政愛民	cultural_no_binary	syn-len4-b09-20260718
晏子春秋	proper_name_or_deixis	syn-len4-b09-20260718
月圓花好	cultural_no_binary	syn-len4-b09-20260718
木口木面	cultural_no_binary	syn-len4-b09-20260718
汕頭地區	proper_name_or_deixis	syn-len4-b09-20260718
沒有品味	other_documented	syn-len4-b09-20260718
淡妝濃抹	cultural_no_binary	syn-len4-b09-20260718
深切關懷	other_documented	syn-len4-b09-20260718
現學現用	other_documented	syn-len4-b09-20260718
相對速度	other_documented	syn-len4-b09-20260718
窮則思變	cultural_no_binary	syn-len4-b09-20260718
精兵簡政	cultural_no_binary	syn-len4-b09-20260718
約會對象	other_documented	syn-len4-b09-20260718
腳痛醫腳	polysemous_no_stable_sense	syn-len4-b09-20260718
苯甲酰氯	other_documented	syn-len4-b09-20260718
親上加親	cultural_no_binary	syn-len4-b09-20260718
謝通門縣	proper_name_or_deixis	syn-len4-b09-20260718
追憶往事	other_documented	syn-len4-b09-20260718
邊境衝突	other_documented	syn-len4-b09-20260718
酒後失態	cultural_no_binary	syn-len4-b09-20260718
金剛薩埵	proper_name_or_deixis	syn-len4-b09-20260718
隨身行李	other_documented	syn-len4-b09-20260718
隴南地區	proper_name_or_deixis	syn-len4-b09-20260718
鳥不生蛋	cultural_no_binary	syn-len4-b09-20260718
麗水地區	proper_name_or_deixis	syn-len4-b09-20260718
鼾聲如雷	cultural_no_binary	syn-len4-b09-20260718
三足金烏	proper_name_or_deixis	syn-len4-b10-20260718
不實之詞	other_documented	syn-len4-b10-20260718
不戰而退	cultural_no_binary	syn-len4-b10-20260718
不支倒地	other_documented	syn-len4-b10-20260718
亨利五世	proper_name_or_deixis	syn-len4-b10-20260718
冰上運動	other_documented	syn-len4-b10-20260718
勻速運動	other_documented	syn-len4-b10-20260718
原子半徑	other_documented	syn-len4-b10-20260718
士農工商	cultural_no_binary	syn-len4-b10-20260718
多重選擇	other_documented	syn-len4-b10-20260718
夫妻反目	other_documented	syn-len4-b10-20260718
婦道人家	no_stable_near_synonym	syn-len4-final-audit-20260718
孟加拉語	proper_name_or_deixis	syn-len4-b10-20260718
家庭主夫	other_documented	syn-len4-b10-20260718
小國寡民	cultural_no_binary	syn-len4-b10-20260718
常規戰爭	other_documented	syn-len4-b10-20260718
廣告條幅	other_documented	syn-len4-b10-20260718
忙進忙出	other_documented	syn-len4-b10-20260718
愛人如己	cultural_no_binary	syn-len4-b10-20260718
愧不敢當	cultural_no_binary	syn-len4-b10-20260718
懷柔政策	other_documented	syn-len4-b10-20260718
擁兵自重	cultural_no_binary	syn-len4-b10-20260718
斷裂強度	other_documented	syn-len4-b10-20260718
旅行裝備	other_documented	syn-len4-b10-20260718
案頭工作	other_documented	syn-len4-b10-20260718
死而不僵	cultural_no_binary	syn-len4-b10-20260718
流星趕月	cultural_no_binary	syn-len4-b10-20260718
珠胎暗結	cultural_no_binary	syn-len4-b10-20260718
皇天后土	cultural_no_binary	syn-len4-b10-20260718
真皮組織	other_documented	syn-len4-b10-20260718
精子密度	other_documented	syn-len4-b10-20260718
絕對地址	other_documented	syn-len4-b10-20260718
經院哲學	other_documented	syn-len4-b10-20260718
羥基丁酸	other_documented	syn-len4-b10-20260718
羥自由基	other_documented	syn-len4-b10-20260718
耗時耗力	other_documented	syn-len4-b10-20260718
臨時代辦	other_documented	syn-len4-b10-20260718
良禽擇木	cultural_no_binary	syn-len4-b10-20260718
萬世師表	cultural_no_binary	syn-len4-b10-20260718
西撒哈拉	proper_name_or_deixis	syn-len4-b10-20260718
訪貧問苦	cultural_no_binary	syn-len4-b10-20260718
赫耳墨斯	proper_name_or_deixis	syn-len4-b10-20260718
達魯花赤	proper_name_or_deixis	syn-len4-b10-20260718
邊防警察	other_documented	syn-len4-b10-20260718
酒酣耳熱	cultural_no_binary	syn-len4-b10-20260718
電磁理論	other_documented	syn-len4-b10-20260718
革命意志	other_documented	syn-len4-b10-20260718
項上人頭	cultural_no_binary	syn-len4-b10-20260718
高能粒子	other_documented	syn-len4-b10-20260718
高風險區	other_documented	syn-len4-b10-20260718
